movie_id,imdb_id,title,original_title,status,original_language,adult,video,release_date,release_year,release_month,release_day_of_week,budget,revenue,net_profit,roi,runtime,movie_popularity,vote_average,vote_count,collection_name,is_part_of_franchise,primary_genre,primary_production_company,primary_country,director_name,cast,overview,tagline
11072,tt0071230,Blazing Saddles,Blazing Saddles,Released,en,False,False,1974-02-07,1974.0,2.0,4.0,2600000,119500000,116900000,45.96153846153846,93,8.796,7.2,2140,,0,Comedy,Warner Bros. Pictures,United States,Mel Brooks,"Cleavon Little, Gene Wilder, Slim Pickens, Harvey Korman, Madeline Kahn, Mel Brooks, Burton Gilliam, Alex Karras, David Huddleston, Liam Dunn, John Hillerman, George Furth, Jack Starrett, Carol Arthur, Richard Collier, Charles McGregor, Robyn Hilton, Don Megowan, Dom DeLuise, Count Basie, John Alderson, Tom Anfinsen, David Armstrong, Denny Arnold, Benjie Bancroft, Herman Boden, Jimmie Booth, Alex Brown, Jerry Brown, Loren Brown, Eldon Burke, Stephen Burnette, David Cadiente, Patrick Campbell, Bart Carroll, Bill Catching, Ray Chabeau, Donald Chaffin, Dick Cherney, Jack R. Clinton, Aneta Corsaut, Dick Crockett, George Dockstader, Randy Doney, Alphonso DuBois, Ken DuMain, Hobert Durham Jr., Stewart East, Daniel Elam, Kenny Endoso, Elly Enriquez, Richard Farnsworth, Fred Fisher, Bob Folkerson, Abel Franco, Ben Frommer, John Furlong, Rick Garcia, Laura Gile, Seamon Glass, Betty Jeanne Glennie, Cecil Gold, Chuck Hayward, Bud Hazlett, Francine Henderson, George Hickman, George Holmes, Kal Isaacs, Kathryn Janssen, Rosemary Johnston, Madge Journeay, M.J. Kane, Ron Kinwald, Sally Kirkland, Patrick Labyorteaux, Richard LaMarr, Tex Lambert, Jack Lilley, Craig Littler, Jay Loft-Lynn, Karl Lukas, Bert Madrid, Ralph Manza, Jimmy Martinez, Bert May, Fred McDougall, Bill McIntosh, Clyde McLeod, Troy Melton, Ira Miller, Jessamine Milner, Richard Monahan, Boyd 'Red' Morgan, Beans Morocco, Hal Needham, Daniel Nunez, Monty O'Grady, Harvey Parry, Jack Perkins, Alan Peterson, Tom Pittman, Anthony Redondo, Booty Reed, Tony Regan, Danny 'Big Black' Rey, Robert Ridgely, Rodney Allen Rippy, Al Roberts, Arnold Roberts, Hank Robinson, Victor Romito, Clark Ross, Darrell Sandeen, Danny Sands, George Sawaya, Fred Scheiwiller, David Sharpe, June Smaney, Eddie Smith, Roy Smith, Paul Stader, Tom Steele, Tim Sullivan, Jerry Summers, Jim Taylor, George Tracy, Jerry Trent, Frankie Van, Richard Vitagliano, Al Ward, Dick Warlock, Janice Whitby, Joe Yrigoyen, Bill Zuckert","A town—where everyone seems to be named Johnson—stands in the way of the railroad. In order to grab their land, robber baron Hedley Lamarr sends his henchmen to make life in the town unbearable. After the sheriff is killed, the town demands a new sheriff from the Governor, so Hedley convinces him to send the town the first black sheriff in the west.",...or never give a saga an even break!
11074,tt0108238,Striking Distance,Striking Distance,Released,en,False,False,1993-09-17,1993.0,9.0,5.0,30000000,77000000,47000000,2.566666666666667,102,7.917,5.9,981,,0,Action,Columbia Pictures,United States,Rowdy Herrington,"Bruce Willis, Sarah Jessica Parker, Dennis Farina, Tom Sizemore, Brion James, Robert Pastorelli, Timothy Busfield, John Mahoney, Andre Braugher, Tom Atkins, Mike Hodge, Jodi Long, Roscoe Orman, Robert Gould, Gareth Williams, Ed Hooks, Lawrence Mandley, Julianna McCarthy, Sally Wiggin, Andrea Martin, Suzanne Vafiadis, Ken Rice, Michael Canavan, Scott Klace, Bruce Kirkpatrick, Edward Gero, Andrew May, Sigrid Adrienne, Elva Branson, Jack Pashkin, Erik Jensen, Jeffrey Stephan, Bill Hartung, Dan Holland, Janette Caldwell, Vince Deadrick Jr., John Bower","Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop, and goes on the record with his allegations. Demoted to water-way duty Tom, along with new partner Jo Christman, navigate the three rivers looking for clues and discovering bodies. This time the victims are women Tom knows, he must find the killer to prove his innocence.","They shouldn't have put him in the water, if they didn't want him to make waves."
11076,tt0116329,Fly Away Home,Fly Away Home,Released,en,False,False,1996-09-13,1996.0,9.0,5.0,22000000,25143818,3143818,1.142900818181818,107,4.588,7.0,522,,0,Adventure,Columbia Pictures,United States,Carroll Ballard,"Jeff Daniels, Anna Paquin, Dana Delany, Terry Kinney, Holter Graham, Jeremy Ratchford, Deborah Verginella, Michael J. Reynolds, David Hemblen, Ken James, Nora Ballard, Sarena Paton, Carmen Lishman, Christi Hill, Judith Orban, Jeff Braunstein, John Friesen, Chris Benson, Kevin Jubinville, Philip Akin, Gladys O'Connor, Geoff McBride, Dick Callahan, Cheryl MacInnis, Mark Wilson, J. Craig Sandy, Wendy L. Walsh, Larry McCormick, Richard Saxton, Linden Chiles, Timm Zemanek, Diane Douglass, Azura Bates, Jonathan Bates, Michael Vollans, Michael Copeman, John Nelles, Jeff Poulis, Christopher Lorenz, Melissa Tanti","Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest was torn down. The eggs hatch and Amy becomes ""Mama Goose"". When winter comes, Amy and her dad must find a way to lead the birds South.","To achieve the incredible, you have to attempt the impossible."
11077,tt0100419,Problem Child,Problem Child,Released,en,False,False,1990-07-27,1990.0,7.0,5.0,10000000,72000000,62000000,7.2,81,5.137,6.2,938,Problem Child Collection,1,Comedy,Imagine Entertainment,United States,Dennis Dugan,"John Ritter, Jack Warden, Michael J. Oliver, Gilbert Gottfried, Amy Yasbeck, Michael Richards, Peter Jurasik, Charlotte Akin, Anna Marie Allred, Adam Anderly, Robert A. Anderson, Cody Beard, Jordan Burton, Eli Cummins, John S. Davies, Vince Davis, Dennis Dugan, Justin Elledge, Eric Elterman, Ward Emling, John William Galt, Corki Grazer, Vernon Grote, Garland Hampton, Helena Humann, Philip Jhin, Judy Jones, Melody Jones, Danny Kamekona, Ehchi Edward Kawanabe, Colby Kline, Joseph Kolb, Hugh Lampman, Ellen Locy, Kristen Lowman, Joshua Martin, Melissa Reneé Martin, Julie Mayfield, Andrea McCall, Willie Minor, Ron Miranda, Shepler Mobley, S. 'Monty' Moncibais, Norma Moore, Abby Newman, John O'Connell, Kristy Lynne Patrick, Eric Poppick, John Rainone, Martin Rayner, Dennis Redfield, Symone Redwine, Lico Reyes, Florence Schauffler, Shaun Shimoda, Garry Smith, Josh Stoppelwerth, Al Trejo, Alex Utroska, Kerry Von Erich, Jack Willis, Ed Yeager, Jessica Zucha, John Achorn, Lee Arnone, Catherine Battistone, Rina Bennett, Bob Bergen, Deem Bristow, Agim Coma, Maggie Dawson, Claudette Duffy, Phillip Glasser, Kenneth Hartman, Endre Hules, Richard Kline, Amy Levy, Marilyn Madderom, Humberto Ortiz, Anthony Tyler Quinn, LaGloria Scott, Burton Sharp, Laura Summer, Dan Woren, James Field, Don Kruizinga, Kyle Pittman, Summer Selby","Ben Healy and his social climbing wife Flo adopt fun-loving seven year old Junior. But they soon discover he's a little monster as he turns a camping trip, a birthday party and even a baseball game into comic nightmares.",Attila the Hun. Ivan the Terrible. Al Capone. They were all seven once.
11081,tt0364045,Taking Lives,Taking Lives,Released,en,False,False,2004-03-19,2004.0,3.0,5.0,45000000,65470529,20470529,1.4549006444444443,103,5.572,6.4,1793,,0,Thriller,Village Roadshow Pictures,United States,D.J. Caruso,"Angelina Jolie, Ethan Hawke, Kiefer Sutherland, Gena Rowlands, Olivier Martinez, Tchéky Karyo, Jean-Hugues Anglade, Paul Dano, Justin Chatwin, André Lacoste, Marie-Josée Croze, Christian Tessier, Billy Two Rivers, Richard Lemire, Julien Poulin, Brigitte Bedard, Dominique Briand, Alex Sol, Shawn Roberts, Martin Brisebois, Gabriel Charland-Gagné, Nathalie Matteau, Hugh Probyn, Henri Pardo, Fabiano Amato, Judith Baribeau, Anne Marineau","Recruited to assist Montreal police in their desperate search for a serial killer who assumes the identities of his victims, FBI profiler Illeana Scott knows it's only a matter of time before the killer strikes again. Her most promising lead is a museum employee who might be the killer's only eyewitness.",He would kill to be you.
11085,tt0056264,Mutiny on the Bounty,Mutiny on the Bounty,Released,en,False,False,1962-11-08,1962.0,11.0,4.0,19000000,13680000,-5320000,0.72,185,5.441,7.1,357,,0,Adventure,Metro-Goldwyn-Mayer,United States,Lewis Milestone,"Marlon Brando, Trevor Howard, Richard Harris, Hugh Griffith, Richard Haydn, Percy Herbert, Gordon Jackson, Chips Rafferty, Noel Purcell, Eddie Byrne, Tim Seely, Tarita, Frank Silvera, Keith McConnell, Rahera Tuia, Ruita Salmon, Nathalie Tehahe, Tematai Tevaearai, Odile Hinano Paofai, Teretiaiti Teyahineheipua Maifano, Virau Tepii, Maeva Maitihe, Louise Tefaafana, Tinorua Vaitahe, Adrien Vaatete Mahitete, Tufariu Tumatana Haamoeura, Lee Anna, Antoinette Bower, Alan Callow, Michael Dugan, Larry Duran, Lisa Simone, Gilchrist Stuart, Matahiarii Tama, Torin Thatcher, Roger Ward, Gordon Thomas Wise, Henry Daniell, Duncan Lamont, Ben Wright","The Bounty leaves Portsmouth in 1787. Its destination: to sail to Tahiti and load bread-fruit. Captain Bligh will do anything to get there as fast as possible, using any means to keep up a strict discipline. When they arrive at Tahiti, it is like a paradise for the crew, something completely different than the living hell aboard the ship. On the way back to England, officer Fletcher Christian becomes the leader of a mutiny.",The mightiest excitement that ever swept across the sea or the screen!
11086,tt0268995,The Majestic,The Majestic,Released,en,False,False,2001-12-21,2001.0,12.0,5.0,72000000,37317673,-34682327,0.5183010138888889,153,5.121,6.8,864,,0,Drama,Village Roadshow Pictures,United States,Frank Darabont,"Jim Carrey, Martin Landau, Laurie Holden, Gerry Black, David Ogden Stiers, Bob Balaban, Jeffrey DeMunn, Hal Holbrook, Brent Briscoe, Ron Rifkin, James Whitmore, Susan Willis, Catherine Dent, Brian Howe, Karl Bury, Chelcie Ross, Amanda Detmer, Allen Garfield, Daniel von Bargen, Mario Roccuzzo, Earl Boen, Bruce Campbell, Cliff Curtis, Michael Sloane, Garry Marshall, Paul Mazursky, Sydney Pollack, Carl Reiner, Rob Reiner, Matt Damon, Shawn Doyle, Frank Collison, Bill Gratton, Ginger Williams, Ken Magee, Csilla Horvath, April Ortiz, Larry Cox, Julie Richardson, Scotty Leavenworth, Grant Vaught, Bob Wells, Kevin DeMunn, Matt G. Wiens, Jeffrey Adams, Steven Lee Allen, Kris Andersson, Alvah Bessie, Herbert J. Biberman, Jennifer Blaire, Chris Carver, Lester Cole, Lathan Crowe, Corey Foxx, Kate Greeke, Gordon Hart, J. Edgar Hoover, Jesse Jensen, Mary Kircher, Tony Laanan, Ring Lardner, Jr., John Howard Lawson, Brian Libby, Melissa S. Markess, Amanda Melby, Christopher Metas, Samuel Ornitz, Kimberly Prendez, Maudie Purcell, Bubba Dean Rambo, George Ratliff, Craig Richards, Philip Romano, Dave Rosenbaum, Adrian Scott, Gary Sommers, Cole Spivey, Robert Thorne, Jack Truman, Steven Paul Zsenyuk","Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son.",Sometimes your life comes into focus one frame at a time.
11087,tt0104389,The Hand That Rocks the Cradle,The Hand That Rocks the Cradle,Released,en,False,False,1992-01-10,1992.0,1.0,5.0,11700000,88036683,76336683,7.52450282051282,110,6.163,6.9,1044,,0,Drama,Hollywood Pictures,United States,Curtis Hanson,"Annabella Sciorra, Rebecca De Mornay, Matt McCoy, Ernie Hudson, Madeline Zima, Julianne Moore, John de Lancie, Kevin Skousen, Mitchell Laurance, Jane Jones, Brian T. Finney, Julie Clemmons, Patrick Ryals, Charles Lucia, Rachel Glenn","A suburban family chooses seemingly sweet Peyton Flanders as their newborn's nanny. Only much later does the infant's mother, Claire Bartel, realize Peyton's true intentions -- to destroy Claire and replace her in the family. The nail-biting suspense builds quickly in this chilling psychological thriller about deception and bitter revenge.",Trust is her weapon. Innocence her opportunity. Revenge her only desire.
11088,tt0252503,Heist,Heist,Released,en,False,False,2001-11-09,2001.0,11.0,5.0,35000000,28500000,-6500000,0.8142857142857143,107,4.348,6.3,634,,0,Drama,Epsilon Motion Pictures,United States,David Mamet,"Gene Hackman, Danny DeVito, Delroy Lindo, Sam Rockwell, Rebecca Pidgeon, Ricky Jay, Patti LuPone, Alan Bilzerian, Richard L. Friedman, Robert Lussier, Mark Camacho, Michelle Sweeney, Elyzabeth Walling, Mike Tsar, Jim Frangione, Christopher Kaldor, Danny Blanco Hall, Zodia McLean, Andreas Apergis, Tony Calabretta, Ted Whittall, Guy Sprung, Richard Zeman, Don Jordan, Pierre Leblanc, Richard Robitaille, Greg Goossen, Charles S. Doucet, Bill Rowat, Benz Antoine, Émilie Cassini, Jennifer Morehouse, Marlyne Barrett","Joe Moore has a job he loves. He's a thief. His job goes sour when he gets caught on security camera tape. His fence, Bergman, reneges on the money he's owed, and his wife may be betraying him with the fence's young lieutenant. Moore and his partner, Bobby Blane, and their utility man, Pinky Pincus, find themselves broke, betrayed, and blackmailed. Moore is forced to commit his crew to do one last big job.",It isn't love that makes the world go round.
11090,tt0255798,The Animal,The Animal,Released,en,False,False,2001-06-01,2001.0,6.0,5.0,22000000,84772742,62772742,3.8533064545454545,83,6.854,5.1,1407,,0,Comedy,Revolution Studios,United States,Luke Greenfield,"Rob Schneider, Colleen Haskell, John C. McGinley, Ed Asner, Michael Caton, Louis Lombardi, Guy Torry, Bob Rubin, Pilar Schneider, Scott Wilson, Raymond Ma, Michael Papajohn, Ron Roggé, Holly Maples, Henriette Mantel, Jeremy Kramer, Robb Skyler, Philip Bolden, Timmy Deters, Megan Taylor Harvey, Mitch Holleman, Charlie Stewart, Elizabeth Branson, Sandra Lee Gimpel, Arthur Bernard, Tim Herzog, Berglind Icey, Tom McNulty, Morisa Taylor Kaplan, Noel Gugliemi, Adam Sandler, Norm Macdonald, John Farley, Cloris Leachman, Harry Dean Stanton","When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",He wasn't much of a man... Now he's not much of an animal!
11091,tt0200027,Riding in Cars with Boys,Riding in Cars with Boys,Released,en,False,False,2001-10-19,2001.0,10.0,5.0,48000000,35700000,-12300000,0.74375,131,4.594,6.7,490,,0,Drama,Columbia Pictures,United States,Penny Marshall,"Drew Barrymore, Steve Zahn, Adam Garcia, Brittany Murphy, James Woods, Lorraine Bracco, Rosie Perez, Sara Gilbert, Peter Facinelli, Mika Boorem, Vincent Pastore, Maryann Urbano, Alexia Landeau, Kristin Proctor, Celine Ordioni, Alissa Dean, Jessica Leshnower, Temple Brooks, Lauren Lake, Desmond Harrington, Jordan Gelber, Gabriel Carpenter, Kevin Thoms, Vincent De Paul, Joseph Cassese, Kevin O'Rourke, Susan Forristal, John Bedford Lloyd, Paz de la Huerta, Olivia Morgan Scheck, David Moscow, Dusty Rizzo, Gene Canfield, Carl Capotorto, Robert Greenhut, Heather Hodder, Sean Liotine, Tracy Reiner, Joseph M. Cannizaro, Noah Hartwick, Briana Tilden, Skye Arens, Patrick Salerno, Robert Salerno, Logan Arens, Samantha Reale, Wade Mylius, Jon Korkes, Cody Arens, Samantha Lucier, Gaetano Lisi, Marisa Ryan, Maggie Gyllenhaal, Logan Lerman, Skye McCole Bartusiak, Michael Linstroth, Sophia Barricelli, Shani Bayne Haller, J.D. Brookshire, Toni D'Antonio, Anna Damergis, Gene Gabriel, Jaime Gallagher, Donna Sue Jahier, Rich Keen, Richard Keith, Sara Klingebiel, Randi Rosenholtz, Peter Austin Noto, Dana Segal, Mario Simone, Marilyn Spanier, Todd Wall, Bill Walters","In 1965, a young woman with dreams of becoming a writer has a son at the age of 15 and struggles to make things work with the drug-addicted father.","She did everything wrong, but got everything right."
11092,tt0100404,Presumed Innocent,Presumed Innocent,Released,en,False,False,1990-07-27,1990.0,7.0,5.0,22000000,221303188,199303188,10.059235818181818,127,6.437,6.8,843,,0,Thriller,Warner Bros. Pictures,United States,Alan J. Pakula,"Harrison Ford, Brian Dennehy, Raúl Juliá, Bonnie Bedelia, Paul Winfield, Greta Scacchi, John Spencer, Joe Grifasi, Tom Mardirosian, Anna Maria Horsford, Sab Shimono, Bradley Whitford, Christine Estabrook, Michael Tolan, Madison Arnold, Ron Frazier, Jesse Bradford, Joseph Mazzello, Tucker Smallwood, Leland Gantt, Teodorina Bello, David Wohl, John M. Bennett, Bo Rucker, Peter Appel, John Ottavino, Robert Katims, Joseph Carberry, John Seitz, Bill Winkler, John C. Vennema, Michael Genet, Richard L. Newcomb, Ed Wheeler, Miles Watson, DeAnn Mears, Julia Meade, Thom Cagle, Ricky Rosa, Allison Field, Janis Corsair, Bill Corsair, Carla Barnett, Rick De Furia, Victor Truro, Elizabeth Williams, Jeffrey Wright, Ted Neustadt, Kimberleigh Aarn, David Hummel, Anibal O. Lleras, Nick Pernice, John Reidy, Sheri Mann Stewart","Rusty Sabich is a deputy prosecutor engaged in an obsessive affair with a coworker who is murdered. Soon after, he's accused of the crime. And his fight to clear his name becomes a whirlpool of lies and hidden passions.",Some people would kill for love
11093,tt0315983,House of Sand and Fog,House of Sand and Fog,Released,en,False,False,2003-12-19,2003.0,12.0,5.0,16500000,16942795,442795,1.0268360606060607,126,5.629,7.1,870,,0,Drama,DreamWorks Pictures,United Kingdom,Vadim Perelman,"Jennifer Connelly, Ben Kingsley, Ron Eldard, Frances Fisher, Kim Dickens, Shohreh Aghdashloo, Jonathan Ahdout, Navi Rawat, Kia Jam, Carlos Gómez, Jaleh Modjallal, Samira Damavandi, Matthew Simonian, Namrata Singh Gujral, Nasser Faris, Mark Chaet, Marco Rodríguez, Al Rodrigo, Aki Aleong, Joyce Kurtz, Scott N. Stevens, Ken Kerman, Scott Kinworthy, Tim Bendick, Samuel Hart, Jackie Ahdout, Spencer Garrett, Cooper Thornton, Izabella St. James, Bonita Friedericy, David Carrera, Michael Papajohn, Joe Howard, Aaron Frazier, Dan Brinkle, Yan Lin, Andre Dubus III, Max Jansen Weinstein, Ashley Edner, Ray Abruzzo, Tom Reynolds, Matthew Waite, Pamela Shaddock, Frank Gallegos, Karl Makinen, Zoran Radanovich, Markus Baldwin, Brian Reed Garvin, Dennison Samaroo, Elton Ahi, Shani Rigsbee, Andy Madadian, Leslie Yeransian, Jose Vasquez","Behrani, an Iranian immigrant buys a California bungalow, thinking he can fix it up, sell it again, and make enough money to send his son to college. However, the house is the legal property of former drug addict Kathy. After losing the house in an unfair legal dispute with the county, she is left with nowhere to go. Wanting her house back, she hires a lawyer and befriends a police officer. Neither Kathy nor Behrani have broken the law, so they find themselves involved in a difficult moral dilemma.",Some dreams can't be shared.
11096,tt0382077,Hide and Seek,Hide and Seek,Released,en,False,False,2005-01-27,2005.0,1.0,4.0,30000000,127369981,97369981,4.245666033333333,101,6.084,6.3,1771,,0,Horror,20th Century Fox,United States,John Polson,"Robert De Niro, Dakota Fanning, Famke Janssen, Elisabeth Shue, Amy Irving, Dylan Baker, Melissa Leo, Robert John Burke, Molly Grant Kallins, David Chandler, Stewart Summers, Jake Dylan Baumer, Brendan Sexton III, James McCaffrey","David Callaway tries to piece together his life in the wake of his wife's suicide and has been left to raise his nine-year-old daughter, Emily on his own. David is at first amused to discover that Emily has created an imaginary friend named 'Charlie', but it isn't long before 'Charlie' develops a sinister and violent side, and as David struggles with his daughter's growing emotional problems, he comes to the frightening realisation that 'Charlie' isn't just a figment of Emily's imagination.","Come out, come out, whatever you are."
11107,tt0116168,Eddie,Eddie,Released,en,False,False,1996-05-31,1996.0,5.0,5.0,30000000,31387164,1387164,1.0462388,100,2.69,5.5,179,,0,Action,Universal Pictures,United States,Steve Rash,"Whoopi Goldberg, Frank Langella, Dennis Farina, Richard Jenkins, Lisa Ann Walter, John Benjamin Hickey, Troy Byer, John Salley, Rick Fox, Malik Sealy, John Starks, Mark Jackson, Greg Ostertag, Marv Albert, Chris Berman, Aasif Mandvi, Isiah Whitlock Jr., Walt Frazier, Rudolph Giuliani, Ed Koch, Donald Trump, George O. Gore II, Alexandra Adi, Spud Webb, Glenn 'Doc' Rivers, Vlade Divac, Corie Blount, Cedric Ceballos, Anthony Miller, Nick Van Exel, Anthony Mason, Herb Williams, Marc Blucas, John DiMaggio, Fabio, David Letterman, Jerry Seinfeld, Dennis Rodman, Danny Manning, Gary Payton, Rob Ryder","Eddie is a New York limo driver and a fanatical follower of the New York Knicks professional basketball team. The team is struggling with a mediocre record when, in mid-season, ""Wild Bill"" Burgess, the new owner, as a public relations gimmick, stages an 'honorary coach' contest, which Eddie wins. The fans love it, so ""Wild Bill"" fires the coach and hires her. She takes the bunch of overpaid prima",The newest coach in the NBA has got the Knicks right where she wants them.
11109,tt0383694,Vera Drake,Vera Drake,Released,en,False,False,2004-10-22,2004.0,10.0,5.0,11000000,13300000,2300000,1.209090909090909,125,4.849,7.2,419,,0,Drama,Les Films Alain Sarde,France,Mike Leigh,"Imelda Staunton, Phil Davis, Sally Hawkins, Daniel Mays, Eddie Marsan, Alex Kelly, Ruth Sheen, Adrian Scarborough, Heather Craney, Lesley Manville, Simon Chandler, Wendy Nottingham, Richard Graham, Anna Keaveney, Peter Wight, Martin Savage, Helen Coker, Jim Broadbent, Gerard Monaco, Leo Bill, Lesley Sharp, Liz White, Sandra Voe, Chris O'Dowd, Anthony O'Donnell, Marion Bailey, Sam Troughton, Sinéad Matthews, Tilly Vosburgh, Alan Williams, Allan Corduner, Fenella Woolgar, Elizabeth Berrington, Emma Amos, Rosie Cavaliero, Nicky Henson, Eileen Davies, Paul Jesson, Vincent Franklin, Tom Ellis, Jake Wood, Sid Mitchell, Vinette Robinson, Heather Cameron-McLintock, Billie Cook, Billy Seymour, Nina Fry, Joanna Griffiths, Angie Wallis, Judith Scott, Robert Putt, Craig Conway, Paul Raffield, Jeffry Wickham, Nicholas Jones, Angela Curran, Jane Wood, Tracy O'Flaherty, James Payton, John Warman",Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain – a conflict that leads to tragedy for her family.,Wife. Mother. Criminal.
11112,tt0115580,The Associate,The Associate,Released,en,False,False,1996-10-25,1996.0,10.0,5.0,23000000,12800000,-10200000,0.5565217391304348,114,2.968,6.2,244,,0,Comedy,Hollywood Pictures,United States,Donald Petrie,"Whoopi Goldberg, Dianne Wiest, Eli Wallach, Tim Daly, Bebe Neuwirth, Austin Pendleton, Lainie Kazan, George Martin, Kenny Kerr, Lee Wilkof, Helen Hanft, George Morfogen, Željko Ivanek, Miles Chapin, Jean De Baer, Louis Turenne, Colleen Camp, Brian Tarantina, Jerry Hardin, John Short, Thomas Wagner, Johnny Miller, Nicholas Kepros, Peter McRobbie, Daryl Edwards, Allison Janney, Frederick Rolf, Lawrence Gilliard Jr., Lianna Pai, Vincent Laresca, Arthur French, Kathleen McClellan, John Rothman, Jonathan Freeman, Socorro Santiago, Bernie McInerney, Katherine Wallach, Leon Addison Brown, Sally Jessy Raphael, William Hill, Robert Levine, Donald Trump",Laurel Ayres is a businesswoman trying to make it but unfortunately she works at a investment firm where she does all the work but all the senior investors like Frank Peterson grab all the credit. She then leaves and starts her own firm. While trying to find clients Laurel pretends that she has a male partner named Robert Cutty. And when she starts to do well all of her clients wants to meet Cutty which is difficult since he doesn't exist.,Behind every great man is a woman... Wishing he'd get the hell out of her way.
11113,tt0058385,My Fair Lady,My Fair Lady,Released,en,False,False,1964-12-01,1964.0,12.0,2.0,17000000,72661442,55661442,4.274202470588235,173,6.676,7.5,1458,,0,Comedy,Warner Bros. Pictures,United States,George Cukor,"Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White, Gladys Cooper, Jeremy Brett, Theodore Bikel, Mona Washbourne, Isobel Elsom, John Holland, Marni Nixon, Colin Kenny, Bert Stevens, Frank Baker, Marjorie Bennett, Betty Blythe, Arthur Tovey, Al Bain, William Beckley, Lillian Kemble-Cooper, Henry Daniell, Brendan Dillon, Iris Bristol, Geoffrey Steele, Charles Fredericks, Maurice Dallimore, John Alderson, John McLiam, John Mitchum, Alan Napier, Christopher Riordan, Michael St. Clair, Grady Sutton, Stuart Hall, Sam Harris, Leoda Richards, Buddy Bryan",A snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,The loverliest motion picture of them all!
11120,tt0091557,The Mosquito Coast,The Mosquito Coast,Released,en,False,False,1986-11-26,1986.0,11.0,3.0,25000000,14302779,-10697221,0.57211116,119,5.022,6.4,544,,0,Adventure,The Saul Zaentz Company,United States,Peter Weir,"Harrison Ford, Helen Mirren, River Phoenix, Jadrien Steele, Hilary Gordon, Rebecca Gordon, Jason Alexander, Dick O'Neill, Alice Heffernan-Sneed, Tiger Haynes, William Newman, Andre Gregory, Conrad Roberts, Martha Plimpton, Michael Rogers, Butterfly McQueen",An inventor spurns his city life and moves his family into the jungles of Central America to make a utopia.,He never bargained for what he found.
11121,tt0080009,Tess,Tess,Released,en,False,False,1979-10-06,1979.0,10.0,6.0,12000000,20101247,8101247,1.6751039166666668,172,4.05,7.1,387,,0,Drama,Renn Productions,France,Roman Polanski,"Nastassja Kinski, Peter Firth, Leigh Lawson, John Collin, Rosemary Martin, Carolyn Pickles, Richard Pearson, David Markham, Pascale de Boysson, Suzanna Hamilton, Caroline Embling, Tony Church, Lesley Dunlop, Sylvia Coleridge, Fred Bryant, Dicken Ashworth, Patsy Rowlands, John Barrett, Patsy Smart, Brigid Erin Bates, Jeanne Biras, John Bett, Tom Chadbon, Maryline Even, Jean-Jacques Daubin, Jacob Weizbluth, Jacques Mathou, Véronique Alain, Anne Tirard, Josine Comellas, Arielle Dombasle, Gordon Richardson, Jimmy Gardner, Reg Dent, John Gill, Forbes Collins, Keith Buckley, John Moore, Graham Weston, Peter Benson","A strong-willed peasant girl is sent by her father to the estate of some local aristocrats to capitalize on a rumour that their families are from the same line. This fateful visit commences an epic narrative of sex, class, betrayal, and revenge.","She was born into a world where they called it seduction, not rape. What she did would shatter that world forever."
